val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.704795777797699,0.6995304822921753,0.32673266530036926,0.014068245887756348,0.28279030323028564,0.5115023255348206,0.5510416626930237,0,236
0.6989184617996216,0.6122065782546997,0.3465346395969391,0.019994020462036133,0.31700819730758667,0.5159624218940735,0.5410628318786621,1,473
0.7240778207778931,0.6032863855361938,0.31683167815208435,0.016927719116210938,0.25995540618896484,0.51408451795578,0.6515151262283325,2,710
0.6613484621047974,0.6004694700241089,0.7029703259468079,0.0,0.4127907156944275,0.5,0.35148516297340393,3,947
0.7176358699798584,0.39906102418899536,0.30693069100379944,-0.0031213760375976562,0.2535895109176636,0.4974178373813629,0.4812925457954407,4,1184
0.9902348518371582,0.37746477127075195,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,5,1421
0.8227035403251648,0.4356807470321655,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,6,1658
0.6968976855278015,0.49483567476272583,0.4752475321292877,-0.028829455375671387,0.45803382992744446,0.48239436745643616,0.48525941371917725,7,1895
0.8143615126609802,0.3934272527694702,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,8,2132
0.7498442530632019,0.5525821447372437,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,9,2369
0.810153603553772,0.5131455659866333,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,10,2606
0.6683861017227173,0.5535211563110352,0.6534653306007385,-0.06572210788726807,0.42096641659736633,0.4744131565093994,0.41717323660850525,11,2843
0.7200638651847839,0.4962441325187683,0.39603960514068604,0.08874434232711792,0.371390700340271,0.5704225301742554,0.6648351550102234,12,3080
0.6809530258178711,0.5389671325683594,0.5544554591178894,-0.09862220287322998,0.45009076595306396,0.45211267471313477,0.4489489495754242,13,3317
0.7458134889602661,0.41126757860183716,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,14,3554
0.7270459532737732,0.5253521203994751,0.3663366436958313,0.06101107597351074,0.3316790759563446,0.5492957830429077,0.6595744490623474,15,3791
0.837113082408905,0.49342724680900574,0.2970297038555145,0.0,0.22900763154029846,0.5,0.14851485192775726,16,4028
0.6692785024642944,0.628638505935669,0.6633663177490234,0.16162109375,0.5799902081489563,0.5776995420455933,0.584871768951416,17,4265
0.7332391142845154,0.5042253732681274,0.3465346395969391,0.04306626319885254,0.30388471484184265,0.5352112650871277,0.65625,18,4502
0.6911287903785706,0.5389671325683594,0.5148515105247498,-0.0325474739074707,0.47446107864379883,0.4816901683807373,0.48436248302459717,19,4739
0.6760948896408081,0.5708919763565063,0.6138613820075989,0.028606653213500977,0.512801468372345,0.5136150121688843,0.5152631402015686,20,4976
0.7372404336929321,0.608450710773468,0.3663366436958313,0.06101107597351074,0.3316790759563446,0.5492957830429077,0.6595744490623474,21,5213
0.7195590734481812,0.5009390115737915,0.4554455578327179,0.11389374732971191,0.4520074725151062,0.5838028192520142,0.6027042865753174,22,5450
0.6920486092567444,0.5854460000991821,0.5049505233764648,0.051821231842041016,0.4937851130962372,0.5323944091796875,0.5273809432983398,23,5687
0.6861066222190857,0.4882628917694092,0.5841584205627441,-0.0568011999130249,0.4692192077636719,0.4732394218444824,0.46915584802627563,24,5924
0.7551911473274231,0.5225352048873901,0.3663366436958313,0.03809523582458496,0.34308943152427673,0.5300469398498535,0.5646464824676514,25,6161
0.6633121967315674,0.5544600486755371,0.594059407711029,-0.04228544235229492,0.4756236672401428,0.48028168082237244,0.476588636636734,26,6398
0.7413411140441895,0.5751173496246338,0.3861386179924011,0.032746315002441406,0.37579745054244995,0.5248826146125793,0.5371148586273193,27,6635
0.6411940455436707,0.657746434211731,0.6534653306007385,0.16212373971939087,0.5810121893882751,0.580281674861908,0.5818965435028076,28,6872
0.624855101108551,0.6511737108230591,0.6534653306007385,-0.015512704849243164,0.46447503566741943,0.4936619699001312,0.48636364936828613,29,7109
0.6180396676063538,0.6431925296783447,0.6633663177490234,0.024985849857330322,0.48898807168006897,0.5103286504745483,0.5205992460250854,30,7346
0.6924618482589722,0.685915470123291,0.5643564462661743,0.21400785446166992,0.5622537136077881,0.6420187950134277,0.6277449131011963,31,7583
0.7369576692581177,0.6201877593994141,0.4653465449810028,0.1005936861038208,0.46487441658973694,0.5715962648391724,0.576326310634613,32,7820
0.650908350944519,0.6384976506233215,0.6138613820075989,0.17817646265029907,0.5817139148712158,0.6002347469329834,0.5856055021286011,33,8057
0.7326843738555908,0.5967136025428772,0.49504950642585754,0.1329742670059204,0.49504950642585754,0.59272301197052,0.59272301197052,34,8294
0.7907537817955017,0.6009389758110046,0.3663366436958313,0.03809523582458496,0.34308943152427673,0.5300469398498535,0.5646464824676514,35,8531
0.7437248826026917,0.5361502170562744,0.49504950642585754,0.14477843046188354,0.4948514699935913,0.6023474335670471,0.60665363073349,36,8768
0.7419801950454712,0.6474179029464722,0.4752475321292877,0.11124032735824585,0.4750416576862335,0.57863849401474,0.5819472074508667,37,9005
0.712959349155426,0.6375586986541748,0.5346534848213196,0.16646182537078857,0.53300541639328,0.611267626285553,0.6012820601463318,38,9242
0.7076939344406128,0.6347417831420898,0.5544554591178894,0.17826789617538452,0.5500445365905762,0.6157276630401611,0.6010245680809021,39,9479
0.6283426880836487,0.6507042646408081,0.6534653306007385,0.11024409532546997,0.5523617267608643,0.5514084696769714,0.5610367655754089,40,9716
0.7374998331069946,0.5901408195495605,0.5148515105247498,0.09175992012023926,0.5079048871994019,0.5586854219436646,0.5504438877105713,41,9953
0.726077139377594,0.6319248676300049,0.5148515105247498,0.143326997756958,0.5140893459320068,0.597183108329773,0.5908691883087158,42,10190
0.8627830147743225,0.576995313167572,0.3564356565475464,0.028989851474761963,0.3301703929901123,0.5230047106742859,0.5538461804389954,43,10427
0.7558943033218384,0.5483567714691162,0.5148515105247498,0.06357622146606445,0.5023629665374756,0.5394366383552551,0.5332015752792358,44,10664
0.6698769927024841,0.6779342889785767,0.6237623691558838,0.23209279775619507,0.6031844615936279,0.6361502408981323,0.6139937043190002,45,10901
0.6818931698799133,0.6328638792037964,0.6138613820075989,0.2182973027229309,0.5946279764175415,0.6291079521179199,0.6079277992248535,46,11138
0.7292895317077637,0.5732394456863403,0.5544554591178894,0.1264655590057373,0.539840042591095,0.5772300362586975,0.5646619200706482,47,11375
0.814365029335022,0.6150234937667847,0.49504950642585754,0.12083977460861206,0.4948514699935913,0.5830985903739929,0.5801630616188049,48,11612
